id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
78660,108832,Prismaticallization,NULL,1999-10-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41757,118221,Přítmí - Twilight,NULL,1999-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
100196,43821,Pro 18: World Tour Golf,NULL,1999-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62225,97875,Pro Mahjong Kiwame Tengensenhen,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
15044,97867,Pro Mahjong Tsuwamono 64 Jansou Battle Ni Chousen,NULL,1999-11-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148664,136708,Pro Yakyuu Team de Asobou!,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
13813,94296,Puma Street Soccer,NULL,1999-05-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
69750,79307,Pump It Up!,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34811,93124,Pumuckls Abenteuer bei den Piraten,NULL,1999-05-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149400,4353,Puyo Puyo Da!,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
64262,37560,Puyo Puyo Tsuu,NULL,1999-03-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96956,3579,Puyo Puyo~n,NULL,1999-03-04 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
22418,43985,Puzzle Link 2,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
167020,213913,Puzzle Mania,NULL,1999-02-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
181296,213916,Puzzle Mania 2,NULL,1999-03-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
114916,116678,Pył (Dust),NULL,1999-01-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
122697,100023,Q*bert,NULL,1999-11-30 00:00:00.000,NULL,NULL,NULL,NULL,68.0000,3
92665,355,Quake III Arena,NULL,1999-12-02 00:00:00.000,229,NULL,86.6667,3,83.6553,305
173039,49950,Quest: Fantasy Challenge,NULL,1999-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156398,44953,R/C Stunt Copter,NULL,1999-08-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91038,63513,R: Rock'n Riders,NULL,1999-04-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
29884,139247,Racing,NULL,1999-07-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
68049,76182,Racing Lagoon,NULL,1999-06-10 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
115417,221942,Radikal Bikers,NULL,1999-06-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
173142,13155,Rage of Mages II: Necromancer,NULL,1999-04-15 00:00:00.000,1,NULL,NULL,NULL,89.9826,8
20190,116960,Raising Dead,NULL,1999-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
181306,46082,Rakugaki Showtime,"Welcome to the world of Rakugaki. An imaginary game world, created entirely by the pencil drawings of the ""God Hand"". The characters who inhabit this world were created by the God Hand in the same way... Yukiwo, Sasami, Pitanand Tsubohachi; the four members of the ""Heroes Team"", and Daddy; who commands the mysterious enemy character army.

Called the ""Heroes and Enemies"", they are all controlled by their master, and follow their predetermined (created?) fate. Today a battle to the end unfolds...",1999-07-29 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
68399,3582,Rally Challenge 2000,NULL,1999-08-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128961,3583,Rampage 2: Universal Tour,"George, Lizzie, and Ralph have been captured and confined for the world to see. George is held captive in New York City, Lizzie is imprisoned in Tokyo, and Ralph is stored in London (references to King Kong, Godzilla, and Werewolf of London (or An American Werewolf in London, respectively). However, Scumlabs, who has just rebuilt their facilities in Salt Lake City, causes another accident that results in three new monsters: Boris, a rhinoceros, Curtis, a mouse, and Ruby, a lobster.",1999-03-31 00:00:00.000,3,NULL,42.0000,2,59.5146,14
128992,200417,Rampage 2: Universal Tour,NULL,1999-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125048,3415,Rat Attack!,NULL,1999-08-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
157487,193337,Rayman 100 Levels,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
185134,843,Rayman 2: The Great Escape,"Rayman 2 takes place in a world called the Glade of Dreams. An army of Robot Pirates, led by Admiral Razorbeard, invades this world and destroys the Heart of the World, the world core. This greatly weakens the resistance's power and disables Rayman's powers, leading to his capture.[9]

Globox, a friend of Rayman, is later also captured and put in the same cell as Rayman aboard the Pirates' prison ship. Globox gives Rayman a silver lum given to him by Ly the fairy, which restores his powers. Rayman escapes the prison ship, and is separated from Globox again. He learns that to stand a chance against the Pirates, he needs to find four ancient magic masks to awaken Polokus, the spirit of the world, hidden in secret and mysterious sanctuaries consisting of the four elements water/ice, earth/stone, fire, and air.[10] He travels through the Glade of Dreams via the Hall of Doors, a magical place linked to various locations in the world, controlled by the ancient Teensies.[10]

In the course of the game, Rayman frees Globox who had been captured again, and they continue together for a short while until Globox departs again to go find his family. Later, Rayman finds Globox's wife Uglette and learns that he has been imprisoned on the Prison Ship. Rayman also encounters his friend Clark, a strongman who has stomach problems due to eating rusty pirates; to continue through the level, Rayman has to cure Clark by means of an elixir.

Eventually, Rayman recovers the four masks and awakens Polokus, who makes quick work of the pirates on land. In the air however, he has no power, and Rayman is tasked to dispose of the Pirates' flying Prison Ship, where Admiral Razorbeard also has his headquarters. In a final battle Rayman fights Razorbeard, who is controlling a giant robot, the Grolgoth. Eventually Rayman destroys the robot and while Razorbeard escapes in a small escape pod, the Prison Ship explodes. Rayman is presumed dead and only one of his shoes is found, but during his funeral, he appears again, walking on a crutch.",1999-10-22 00:00:00.000,48,NULL,90.0000,1,80.6710,161
194907,193313,Rayman 2: The Great Escape,NULL,1999-10-29 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
102934,193336,Rayman 60 Levels,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
82568,193335,Rayman Collector,NULL,1999-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
157133,193372,Rayman CP,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
82499,193340,Rayman Funpack,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
166998,193373,Rayman Maternelle,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
179943,77793,RC de GO!,NULL,1999-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
180453,209278,Ready 2 Rumble Boxing,NULL,1999-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
173541,3586,Ready 2 Rumble Boxing,NULL,1999-09-09 00:00:00.000,3,NULL,NULL,NULL,51.3953,15
48414,117276,Recoil,"Tanks patrol desolate city streets. Turrets and missile sites threaten the skies. Robot warriors carrying pulse rifles surround military installations. What's become of Earth? Machines have taken over. Corporate greed and rapid technological advancements have made humans pawns of their own creations. During the first fifteen years of the 21st century, Mega Corp began to dominate computer technology in both peacekeeping and war-fighting applications. As this giant churned out better and better technology for manufacturing and warfare, humans were relegated to service industries or to working as drones on PC terminals. Mega Corp became the largest employer in the United States. By 2010, every computer in America used Mega Corp software and was Internet-connected and monitored through the Mega Corp Network—anti-trust suits be damned. Each day, Mega Corp would issue government-endorsed messages through the Network that broadcast pro-machine propaganda. The country was becoming brainwashed. In 2018, the wonders of artificial intelligence turned ugly in the hands of a few disillusioned Mega Corp programmers. Frustrated at being a part of such an ethically challenged corporation, these hacks altered coding in various Mega Corp products—turning certain robot and tank machinery into self-directed, man-killing machines. Today, May 2019, in a war-torn, machine-ravaged world, only a few freethinkers remain. Only a few outsiders have escaped the spell of the Network. Dr. Raines is the leader of a group of rebels called the Alliance. He and a few others have developed a computer program that gives the operator control over an experimental tank. You control this tank and must defeat these robot warriors.",1999-03-11 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
110349,52753,Red Comrades: For the Great Justice,"Wounded Red Army commander Chapaev tries to cross the Ural river, but he catches enemy'a bullet...",1999-09-30 00:00:00.000,NULL,NULL,NULL,NULL,52.0080,6
153197,8681,Redline,NULL,1999-03-31 00:00:00.000,3,NULL,NULL,NULL,50.0000,4
123286,77880,Remote Control Dandy,NULL,1999-07-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
159452,178240,Renai Kouza Real Age,NULL,1999-06-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
185139,12470,Requiem: Avenging Angel,"A holy war rages on Earth between Heaven's Chosen Soldiers and Hell's Fallen Angels. You are Malachi, a Chosen Angel, sent to Earth to save Creation from the wrath of the Fallen. Blast your way through an immersive futuristic 3D world developing Angelic powers like possession, blood boil, locust swarms, and the ability to turn your enemies to pillars of salt. Without you, mankind doesn’t have a prayer.",1999-12-31 00:00:00.000,2,NULL,NULL,NULL,70.0000,4
185719,966,Resident Evil 3: Nemesis,"On September 28, 1998, 24 hours prior to the events of Resident Evil 2, former Special Tactics And Rescue Service (S.T.A.R.S.) member Jill Valentine attempts to escape from Raccoon City. Most of the population has been transformed into zombies by an outbreak of the T-virus, a new type of biological weapon secretly developed by the pharmaceutical company Umbrella. The storyline expands upon the settings and events of the T-virus outbreak in Raccoon City and concludes with the fate of the city and its infected population.",1999-09-22 00:00:00.000,108,NULL,NULL,NULL,80.6682,313
78569,45017,Retro Force,NULL,1999-04-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
100375,26630,Revenant,NULL,1999-09-30 00:00:00.000,2,NULL,NULL,NULL,52.3744,10
54603,94374,Revive... Sosei,NULL,1999-10-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
192554,3585,Re-Volt,NULL,1999-07-31 00:00:00.000,28,NULL,NULL,NULL,77.6655,69
95047,132142,Richard Scarry's Busytown,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127421,11308,Ring,"Set in the 40th century, the game begins with the introduction of ISH, one of the last surviving humans. Humanity has been enslaved by an alien race that destroyed Earth millennia ago, and took away all creativity and creative expression, meaning humanity slowly lost all sense of its cultural history. However, ISH is given the chance to save humanity by the aliens. They present to him the story of the Nibelungen, and have him embody each of the four main characters in the hopes that his experiences will lead him to lust for power, which is what led to the downfall of humanity in the first place However, the goddess Erda believes she can help ISH by guiding him towards rejecting the desire for power. The four characters are Alberich (a cruel and sadistic dwarf king), Loge (a fire spirit), Siegmund (the son of the god Wotan), and Brünnhilde (a Valkyrie warrior).

The story begins with Alberich arriving back in his kingdom to discover that he has very little left, nothing in the kingdom works, and his workers have formed a union and gone on strike. In order to break up the strike, Alberich must find something to satisfy the disgruntled workers, and with this aim in mind, he sets off to procure the gold of the Rhinemaidens.

The second part has the player in control of Loge. His story intertwines somewhat with that of Alberich's - in the employ of the gods, he is charged by Wotan with retrieving the Nibelungen ring and the magic crown of Wotan from Alberich.

The third section tells the story of Siegmund, son of Wotan, as he attempts to unravel the circumstances surrounding the death of his mother and sister.

The fourth section tells the story of Brünnhilde, Siegmund's half-sister, who saves him at the end of the third chapter. Her act enrages Wotan, and she is forced to flee to Valhalla where she can obtain a magic artifact to bring back to the asteroid on which the story begins - thus completing the titular ""ring"".",1999-07-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
179330,26132,Rippin' Riders Snowboarding,NULL,1999-08-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138817,44976,Rising Zan: The Samurai Gunman,NULL,1999-03-25 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
53067,64910,Rittai Ninja Katsugeki Tenchu: Shinobi Gaisen,NULL,1999-02-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
71653,64911,Rittai Ninja Katsugeki Tenchu: Shinobi Hyakusen,NULL,1999-11-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
141478,220950,Ritter Rost: Die eiserne Burg,Ritter Rost and his friends have to find the ingredients for an anti-ghost spray to use in the knight's haunted castle.,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
117182,3589,Road Rash 64,NULL,1999-09-22 00:00:00.000,2,NULL,NULL,NULL,58.9119,6
174188,3590,Roadsters,NULL,1999-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
4630,63781,Robbit Mon Dieu,NULL,1999-10-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156454,3591,Robot Ponkottsu 64: Nanatsu no Umi no Caramel,NULL,1999-12-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
185248,2644,Rocket: Robot on Wheels,NULL,1999-10-31 00:00:00.000,1,NULL,NULL,NULL,63.8910,5
177635,64226,Rockett's Camp Adventures,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
133386,1739,Rockman & Forte Mirai kara no Chousensha,"The year is 200X. A group of robots calling themselves the Dimensions attacked Symphony City, a city where people and robots lived in peace. Though without any witnesses, the one leading the Dimensions with overwhelming power was a robot like Rockman. He was said to be a dark and wicked person completely obsessed with destruction. Rockman, who heard this news at Right's laboratory, took off to the scene despite being under maintenance. At the same time, Wily saw the dark Rockman, and to ascertain the mystery he sends Forte to the city. Just who is this dark Rockman really?!

Rockman Shadow: ""My name is Rockman Shadow! I am a robot with great power. I won't forgive those who don't obey me!""
Rockman: ""Stop your harming of everyone! Who the heck are you? How can it be you look just like me?""
Forte: ""I've come to end the life of Rockman who I hate to this day, but somehow this situation is different than usual.""
Rockman: ""Forte, I don't have time to be concerned with that now. I must hold back those robots!""
Forte: ""Ch! It can't be helped, Wily's laboratory is near this city. I won't carry out our war of attrition here!""
For the time being, the two had to set aside their differences and face the new threat of the Dimensions. After defeating all of them, they face their leader, Rockman Shadow. He briefly discusses Quint, a version of Rockman that previously came from the future but was captured and customized by Dr. Wily. Depending on which character confronts him at the end, he will give a different version of his origin, but in the end he will be put out of his misery, revealing that he wanted to be destroyed in order to stop his destructive desires.",1999-10-21 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
134107,84124,Rockman Complete Works: Rockman,NULL,1999-08-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124387,171827,Rockman Complete Works: Rockman 2 - Dr. Wily no Nazo,NULL,1999-09-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
134158,171828,Rockman Complete Works: Rockman 3 - Dr. Wily no Saigo!?,NULL,1999-09-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
134175,171829,Rockman Complete Works: Rockman 4 - Aratanaru Yabou!!,NULL,1999-10-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123946,171830,Rockman Complete Works: Rockman 5 - Blues no Wana!?,NULL,1999-11-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
134369,171832,Rockman Complete Works: Rockman 6 - Shijou Saidai no Tatakai!!,NULL,1999-12-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
136497,66918,Rockman no Huángjīn Dìguó,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45981,69091,Rocky Mountain Trophy Hunter 2 - Above the Treeline,NULL,1999-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
37367,51362,Rocky Mountain Trophy Hunter 2003,NULL,1999-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
167093,8332,Rollcage,NULL,1999-03-24 00:00:00.000,2,NULL,79.0000,2,76.8645,15
124901,3163,Rollcage Stage II,NULL,1999-03-24 00:00:00.000,4,NULL,90.0000,1,80.0318,11
183921,43736,Rollcage: Limited Edition,NULL,1999-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
182667,254,RollerCoaster Tycoon,NULL,1999-03-31 00:00:00.000,63,NULL,83.0000,2,82.1515,161
50822,71968,Romancia: Another Legend,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
64360,49829,R-Type DX,NULL,1999-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
173980,22892,R-Types,NULL,1999-03-28 00:00:00.000,NULL,NULL,61.0000,1,NULL,NULL
183847,43681,Ruff & Tumble,NULL,1999-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38029,2786,Rugrats: Scavenger Hunt,NULL,1999-06-29 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
125375,2788,Rugrats: Studio Tour,NULL,1999-11-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
65446,2791,Rugrats: Time Travelers,NULL,1999-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62222,49945,Rugrats: Time Travellers,NULL,1999-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
131066,154830,Rummel & Rabalder: Dr. Franks Mask,"The story begins with Rummel and Rabalder guarding a safe, containing the evil Dr. Frank's worm, from the upcoming thief, but instead, they themselves are robbed of the worm by the evil bulldog and the safe explorer Lady. Immediately, Rummel and Rabalder follow her on their magical flying carpet through a bustling corridor, a dangerous forest, and an unwelcome island...",1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124278,22836,Rushdown,NULL,1999-03-28 00:00:00.000,NULL,NULL,20.0000,1,NULL,NULL
63157,80777,"Sabrina, the Teenage Witch: Spellbound",NULL,1999-08-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126065,2353,SaGa Frontier 2,NULL,1999-04-01 00:00:00.000,3,NULL,NULL,NULL,NULL,NULL
10380,46968,Saga: Rage of the Vikings,NULL,1999-06-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128340,203549,Saikyou Todai Shogi 2,NULL,1999-11-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176601,70087,Samba De Amigo,NULL,1999-12-06 00:00:00.000,1,NULL,NULL,NULL,68.0000,4
151764,47586,Samurai Shodown!,NULL,1999-01-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128856,200416,Samurai Shodown! 2,NULL,1999-04-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
168397,3596,San Francisco Rush 2049,NULL,1999-01-01 00:00:00.000,1,NULL,NULL,NULL,70.0148,8
64381,37494,Sangokushi,NULL,1999-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151590,165496,Saturday: Arthur's Odyssey,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
81148,147053,Savage Quest,NULL,1999-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130457,2857,Scooby-Doo! Mystery of the Fun Park Phantom,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149954,45054,Scrabble: Crossword Game,NULL,1999-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
107185,44779,SD Gundam G Generation Zero,NULL,1999-09-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
4004,37492,SD Gundam: Emotional Jam,NULL,1999-06-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
106681,37490,SD Gundam: Gashapon Senki Episode 1,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
